2017-05-10 09:53:55 | (com.phunware.core.api.tests.Client) | [verify_Get_ClientDetails] | REQUEST-URL:GET-http://core-api-stage.phunware.com/v2.0/clients/468
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_FirstNameIn_Body] | REQUEST-BODY:POST{"data":{"password":"Password123","is_active":1,"clients":[],"role_id":"655","org_id":"132","last_name":"automation20170510095405","orgs":[],"time_zone":"America/Chicago","first_name":"","email":"automation20170510095405@gmail.com"}}
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_FirstNameIn_Body] | RESPONSE:{"data":{"id":2087,"org_id":"132","role_id":"655","google_id":null,"first_name":"","last_name":"automation20170510095405","email":"automation20170510095405@gmail.com","time_zone":"America/Chicago","is_active":1,"saml_id":null,"invalid_logins":0,"lockout_time":null,"created_at":"2017-05-01T21:59:16Z","updated_at":null}}
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_FirstNameIn_Body] | Captured created user ID:2087
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_LastNameIn_Body] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/users
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_LastNameIn_Body] | REQUEST-BODY:POST-{"data":{"password":"Password123","is_active":1,"clients":[],"role_id":"655","org_id":"132","last_name":"","orgs":[],"time_zone":"America/Chicago","first_name":"qa20170510095405","email":"qa20170510095405@gmail.com"}}
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_LastNameIn_Body] | RESPONSE:{"data":{"id":2088,"org_id":"132","role_id":"655","google_id":null,"first_name":"qa20170510095405","last_name":"","email":"qa20170510095405@gmail.com","time_zone":"America/Chicago","is_active":1,"saml_id":null,"invalid_logins":0,"lockout_time":null,"created_at":"2017-05-01T21:59:16Z","updated_at":null}}
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_LastNameIn_Body] | Captured created user ID:2088
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_email] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/users
2017-05-10 09:54:05 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_email] | REQUEST-BODY:POST-{"data":{"password":"Password123","is_active":1,"clients":[],"role_id":"655","org_id":"132","last_name":"lastName","orgs":[],"time_zone":"America/Chicago","first_name":"firstName","email":""}}
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_email] | RESPONSE:{"error":{"code":100,"messages":{"email":"Invalid email address."}}}
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Null_Timezone] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/users
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Null_Timezone] | REQUEST-BODY:POST-{"data":{"password":"Password123","is_active":1,"clients":[],"role_id":"655","org_id":"132","last_name":"lastName","orgs":[],"first_name":"firstName","email":"notimezone20170510095406@gmail.com"}}
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Null_isActive] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/users
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Null_isActive] | REQUEST-BODY:POST-{"data":{"password":"Password123","clients":[],"role_id":"655","org_id":"132","last_name":"lastName","orgs":[],"time_zone":"America/Chicago","first_name":"firstName","email":"notactiveuser20170510095406@gmail.com"}}
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_Password] | REQUEST-URL:POST-http://core-api-stage.phunware.com/v2.0/users
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_Password] | REQUEST-BODY:POST-{"data":{"password":"","is_active":1,"clients":[],"role_id":"655","org_id":"132","last_name":"lastName","orgs":[],"time_zone":"America/Chicago","first_name":"firstName","email":"nopassword@gmail.com"}}
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_post_CreateNewUser_Empty_Password] | RESPONSE:{"error":{"code":100,"messages":{"password":"Password must be at least 8 characters long, Password should contain at least one lower case character, Password should contain at least one upper case character, Password should contain at least one digit"}}}
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_UpdateExistingUser] | REQUEST-URL:PUT-http://core-api-stage.phunware.com/v2.0/users/2086
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_UpdateExistingUser] | REQUEST-BODY-{"data":{"password":"Password123","is_active":1,"clients":[],"role_id":"655","org_id":"132","last_name":"automation20170510095406Updated","orgs":[],"time_zone":"America/Chicago","first_name":"qa","email":"qaapiautomation@gmail.com"}}
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_UpdateExistingUser] | RESPONSE:{"data":{"id":2086,"org_id":"132","role_id":"655","google_id":null,"first_name":"qa","last_name":"automation20170510095406Updated","email":"qaapiautomation@gmail.com","time_zone":"America/Chicago","is_active":1,"created_at":"2017-05-01T21:59:16Z","updated_at":"2017-05-10T14:54:07Z","saml_id":null,"invalid_logins":0,"lockout_time":null}}
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_UpdateExistingUser_NullEmail_EmptyPassword_ValuesInBody] | REQUEST-URL:PUT-http://core-api-stage.phunware.com/v2.0/users/2086
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_UpdateExistingUser_NullEmail_EmptyPassword_ValuesInBody] | REQUEST-BODY-{"data":{"password":"","is_active":1,"clients":[],"role_id":"655","org_id":"132","orgs":[],"time_zone":"America/Chicago"}}
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_UpdateExistingUser_NullEmail_EmptyPassword_ValuesInBody] | RESPONSE:{"error":{"code":100,"messages":{"password":"Password must be at least 8 characters long, Password should contain at least one lower case character, Password should contain at least one upper case character, Password should contain at least one digit"}}}
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_Change_Password_ExistingUser] | REQUEST-URL:PUT-http://core-api-stage.phunware.com/v2.0/users/2086/change-password
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_Change_Password_ExistingUser] | REQUEST-BODY-{
  "old_password": "Password123",
  "new_password": "Password12345"
}

2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_Change_Password_ExistingUser] | Handling HttpResponseException which is caused when rest-assured is not able to parse response
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_Change_Password_InvalidCurrentPassword] | REQUEST-URL:PUT-http://core-api-stage.phunware.com/v2.0/users/2086/change-password
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_Change_Password_InvalidCurrentPassword] | REQUEST-BODY-{"old_password":"Password123","new_password":"aaaa"}
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_Change_Password_InvalidCurrentPassword] | RESPONSE:{"error":{"message":"Current Password is invalid."}}
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_Reset_Password_ExistingUser] | REQUEST-URL:PUT-http://core-api-stage.phunware.com/v2.0/users/reset-password
2017-05-10 09:54:06 | (com.phunware.core.api.tests.User) | [verify_put_Reset_Password_ExistingUser] | REQUEST-BODY-{"email_url":"https://maas-stage.phunware.com/reset-password/{key}","email":"qaapiautomation@gmail.com"}
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [verify_put_Reset_Password_ExistingUser] | Handling HttpResponseException which is caused when rest-assured is not able to parse response
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [verify_put_Reset_Password_InvalidBodyParameters] | REQUEST-URL:PUT-http://core-api-stage.phunware.com/v2.0/users/reset-password
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [verify_put_Reset_Password_InvalidBodyParameters] | REQUEST-BODY-{"email_url":"https://maas-stage.phunware.com/reset-password/{key}","email":"nouserlikethis@gmail.com"}
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [verify_put_Reset_Password_InvalidBodyParameters] | RESPONSE:{"error":{"message":"That email address does not exist."}}
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [verify_delete_ExistingUser] | Deleting CapturedNewUserID1
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [verify_delete_ExistingUser] | REQUEST-URL:DELETE-http://core-api-stage.phunware.com/v2.0/users/2086
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [verify_delete_ExistingUser] | REQUEST-URL:DELETE-http://core-api-stage.phunware.com/v2.0/users/2087
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [verify_delete_ExistingUser] | REQUEST-URL:DELETE-http://core-api-stage.phunware.com/v2.0/users/2088
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [verify_delete_ExistingUser] | Handling HttpResponseException which is caused when rest-assured is not able to parse response
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [verify_delete_Invaliduser] | REQUEST-URL:DELETE-http://core-api-stage.phunware.com/v2.0/users/2086
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [verify_delete_Invaliduser] | Handling HttpResponseException which is caused when rest-assured is not able to parse response
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [verify_delete_ExistingUser_InvalidAuth] | REQUEST-URL:DELETE-http://core-api-stage.phunware.com/v2.0/users/2086
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [verify_delete_ExistingUser_InvalidAuth] | RESPONSE:{"status":"access denied","msg":"invalid token"}
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [deleteUsersCreated] | REQUEST-URL:DELETE-http://core-api-stage.phunware.com/v2.0/users/2087
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [deleteUsersCreated] | Exception when trying to parse the HTTP Response
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [deleteUsersCreated] | REQUEST-URL:DELETE-http://core-api-stage.phunware.com/v2.0/users/2088
2017-05-10 09:54:07 | (com.phunware.core.api.tests.User) | [deleteUsersCreated] | Exception when trying to parse the HTTP Response
